airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration
Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67
Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58
GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08
AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5
AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75
AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08
GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08
GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.0
GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5
GO_FIRST,G8-286,Delhi,Morning,one,Night,Mumbai,Economy,9.83
GO_FIRST,G8-203,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,10.5
GO_FIRST,G8-209,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,10.58
GO_FIRST,G8-2403,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,7.67
Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.75
GO_FIRST,G8-2403,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,8.0
Air_India,AI-837,Delhi,Evening,one,Night,Mumbai,Economy,5.58
Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,22.17
Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,22.08
AirAsia,I5-881,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.75
Vistara,UK-855,Delhi,Evening,one,Morning,Mumbai,Economy,15.08
GO_FIRST,G8-300,Delhi,Morning,one,Evening,Mumbai,Economy,11.0
Air_India,AI-560,Delhi,Morning,one,Morning,Mumbai,Economy,25.5
Air_India,AI-839,Delhi,Night,one,Morning,Mumbai,Economy,12.25
Air_India,AI-544,Delhi,Evening,one,Morning,Mumbai,Economy,16.42
Air_India,AI-542,Delhi,Morning,one,Morning,Mumbai,Economy,23.92
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.92
Vistara,UK-727,Delhi,Night,one,Night,Mumbai,Economy,23.83
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2.17
Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17
Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42
Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25
Air_India,AI-481,Delhi,Morning,one,Morning,Mumbai,Economy,25.08
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.42
Air_India,AI-491,Delhi,Morning,one,Afternoon,Mumbai,Economy,3.92
Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.33
Air_India,AI-883,Delhi,Night,one,Morning,Mumbai,Economy,10.33
Air_India,AI-9609,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.25
Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.5
Air_India,AI-9015,Delhi,Morning,one,Evening,Mumbai,Economy,8.33
SpiceJet,SG-9974,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,23.08
Air_India,AI-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.33
Air_India,AI-9017,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.0
Air_India,AI-9809,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.17
Air_India,AI-431,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.5
Air_India,AI-883,Delhi,Night,one,Late_Night,Mumbai,Economy,26.17
GO_FIRST,G8-2403,Delhi,Morning,one,Night,Mumbai,Economy,12.75
GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,11.42
Air_India,AI-435,Delhi,Early_Morning,one,Morning,Mumbai,Economy,3.83
Air_India,AI-883,Delhi,Night,one,Evening,Mumbai,Economy,18.58
Air_India,AI-883,Delhi,Night,one,Night,Mumbai,Economy,24.42
Air_India,AI-451,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17
Indigo,6E-865,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.08
SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,14.42
Air_India,AI-839,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.75
Air_India,AI-542,Delhi,Morning,one,Early_Morning,Mumbai,Economy,21.42
Air_India,AI-560,Delhi,Morning,one,Early_Morning,Mumbai,Economy,23.0
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,25.92
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,25.25
Indigo,6E-369,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.0
GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.17
Air_India,AI-403,Delhi,Afternoon,one,Early_Morning,Mumbai,Economy,19.0
SpiceJet,SG-8483,Delhi,Evening,one,Morning,Mumbai,Economy,16.33
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.42
GO_FIRST,G8-119,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.75
Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,24.5
Vistara,UK-847,Delhi,Morning,one,Morning,Mumbai,Economy,22.75
GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08
Indigo,6E-5329,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.25
GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.25
GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.5
AirAsia,I5-735,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.83
AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.25
AirAsia,I5-740,Delhi,Early_Morning,one,Late_Night,Mumbai,Economy,16.58
Indigo,6E-2033,Delhi,Late_Night,one,Early_Morning,Mumbai,Economy,5.5
Indigo,6E-6245,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.0
Indigo,6E-2013,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58
Indigo,6E-2033,Delhi,Late_Night,one,Early_Morning,Mumbai,Economy,7.75
Indigo,6E-5042,Delhi,Morning,one,Evening,Mumbai,Economy,7.83
SpiceJet,SG-8723,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17
SpiceJet,SG-8701,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.33
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.17
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.33
Indigo,6E-2519,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.08
Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17
Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.08
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25
GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.42
GO_FIRST,G8-713,Delhi,Night,one,Late_Night,Mumbai,Economy,5.92
GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.25
Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.5
Indigo,6E-153,Delhi,Evening,one,Early_Morning,Mumbai,Economy,10.17
Indigo,6E-5026,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.75
Indigo,6E-2033,Delhi,Late_Night,one,Morning,Mumbai,Economy,10.0
Indigo,6E-171,Delhi,Late_Night,zero,Late_Night,Mumbai,Economy,2.08
Indigo,6E-5087,Delhi,Night,zero,Night,Mumbai,Economy,2.08
Indigo,6E-736,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.0
Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,13.58
Air_India,AI-560,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.25
Air_India,AI-560,Delhi,Early_Morning,one,Early_Morning,Mumbai,Economy,24.08
Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.08
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.33
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.08
Air_India,AI-861,Delhi,Evening,one,Night,Mumbai,Economy,4.5
Indigo,6E-153,Delhi,Evening,one,Late_Night,Mumbai,Economy,4.67
Indigo,6E-6939,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.92
Indigo,6E-6231,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.33
Air_India,AI-437,Delhi,Evening,one,Morning,Mumbai,Economy,13.67
Air_India,AI-481,Delhi,Morning,one,Morning,Mumbai,Economy,25.0
Air_India,AI-491,Delhi,Morning,one,Afternoon,Mumbai,Economy,3.83
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,26.08
Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.5
Indigo,6E-212,Delhi,Afternoon,one,Night,Mumbai,Economy,8.08
Indigo,6E-7336,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.75
Indigo,6E-6098,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.0
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.08
Indigo,6E-698,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58
Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.08
Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.75
Vistara,UK-812,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0
Air_India,AI-475,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,24.67
Air_India,AI-641,Delhi,Night,one,Morning,Mumbai,Economy,9.83
Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.42
Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.92
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.5
SpiceJet,SG-2643,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.92
GO_FIRST,G8-188,Delhi,Evening,one,Night,Mumbai,Economy,4.67
GO_FIRST,G8-268,Delhi,Morning,one,Night,Mumbai,Economy,9.33
GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,10.5
AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.0
AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.67
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.08
GO_FIRST,G8-207,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,10.92
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25
Air_India,AI-883,Delhi,Night,one,Morning,Mumbai,Economy,10.17
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.17
SpiceJet,SG-8483,Delhi,Evening,one,Morning,Mumbai,Economy,16.5
GO_FIRST,G8-300,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.0
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.75
Air_India,AI-483,Delhi,Evening,one,Evening,Mumbai,Economy,23.67
GO_FIRST,G8-404,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.17
Air_India,AI-839,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.0
GO_FIRST,G8-119,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.92
GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Mumbai,Economy,12.42
Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,13.33
Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,17.25
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.67
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.42
Air_India,AI-409,Delhi,Morning,one,Evening,Mumbai,Economy,6.67
Indigo,6E-7348,Delhi,Afternoon,one,Night,Mumbai,Economy,5.67
Indigo,6E-2274,Delhi,Afternoon,one,Night,Mumbai,Economy,7.25
Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.5
Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.75
Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.08
GO_FIRST,G8-300,Delhi,Morning,one,Night,Mumbai,Economy,11.42
GO_FIRST,G8-105,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.33
GO_FIRST,G8-2401,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.5
GO_FIRST,G8-2511,Delhi,Morning,one,Evening,Mumbai,Economy,5.92
GO_FIRST,G8-165,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.58
GO_FIRST,G8-143,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.0
Vistara,UK-855,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,9.08
Air_India,AI-801,Delhi,Evening,one,Night,Mumbai,Economy,29.17
GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,9.0
GO_FIRST,G8-286,Delhi,Morning,one,Night,Mumbai,Economy,9.42
GO_FIRST,G8-300,Delhi,Morning,one,Evening,Mumbai,Economy,10.17
Indigo,6E-2176,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08
Indigo,6E-864,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.17
Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.0
GO_FIRST,G8-719,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.92
Air_India,AI-560,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.58
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.33
Air_India,AI-439,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.08
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.67
Air_India,AI-435,Delhi,Early_Morning,one,Morning,Mumbai,Economy,3.75
Air_India,AI-839,Delhi,Night,one,Morning,Mumbai,Economy,12.5
Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.5
Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,Economy,21.0
Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,24.25
GO_FIRST,G8-108,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.92
Air_India,AI-407,Delhi,Afternoon,one,Evening,Mumbai,Economy,27.5
Air_India,AI-451,Delhi,Afternoon,one,Night,Mumbai,Economy,8.67
Air_India,AI-487,Delhi,Early_Morning,one,Evening,Mumbai,Economy,9.75
Air_India,AI-487,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.0
Air_India,AI-485,Delhi,Early_Morning,one,Night,Mumbai,Economy,18.17
Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.17
Air_India,AI-641,Delhi,Night,one,Night,Mumbai,Economy,23.58
GO_FIRST,G8-107,Delhi,Night,one,Morning,Mumbai,Economy,12.92
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.25
Air_India,AI-401,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.42
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92
Vistara,UK-811,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.0
Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.67
Air_India,AI-861,Delhi,Evening,one,Night,Mumbai,Economy,5.5
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Economy,27.58
Vistara,UK-671,Delhi,Evening,one,Evening,Mumbai,Economy,26.08
Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.25
SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5
AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83
Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75
Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75
Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75
Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75
Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83
Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92
Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92
Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92
Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92
Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75
Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92
AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58
AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Bangalore,Economy,7.17
GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83
GO_FIRST,G8-338,Delhi,Morning,one,Night,Bangalore,Economy,11.67
GO_FIRST,G8-143,Delhi,Morning,one,Night,Bangalore,Economy,13.08
SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33
SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67
AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67
AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75
AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,11.0
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.17
Vistara,UK-995,Delhi,Morning,one,Morning,Bangalore,Economy,24.42
Vistara,UK-951,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.42
Vistara,UK-995,Delhi,Morning,one,Morning,Bangalore,Economy,22.5
Vistara,UK-945,Delhi,Morning,one,Morning,Bangalore,Economy,23.08
Vistara,UK-927,Delhi,Morning,one,Morning,Bangalore,Economy,25.25
Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,25.92
Indigo,6E-2471,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.83
Vistara,UK-951,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.5
Vistara,UK-945,Delhi,Morning,one,Morning,Bangalore,Economy,21.17
Vistara,UK-927,Delhi,Morning,one,Morning,Bangalore,Economy,23.33
Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,24.0
Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42
Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Bangalore,Economy,27.17
Vistara,UK-933,Delhi,Afternoon,one,Morning,Bangalore,Economy,19.25
Vistara,UK-933,Delhi,Afternoon,one,Morning,Bangalore,Economy,17.33
GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0
Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,26.42
GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5
Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.42
Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08
Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,14.08
GO_FIRST,G8-131,Delhi,Morning,one,Night,Bangalore,Economy,10.58
Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.17
AirAsia,I5-775,Delhi,Afternoon,one,Night,Bangalore,Economy,11.5
Vistara,UK-933,Delhi,Afternoon,one,Evening,Bangalore,Economy,26.25
GO_FIRST,G8-143,Delhi,Morning,one,Evening,Bangalore,Economy,7.17
GO_FIRST,G8-165,Delhi,Early_Morning,one,Evening,Bangalore,Economy,10.08
Indigo,6E-2147,Delhi,Night,one,Morning,Bangalore,Economy,11.0
Indigo,6E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08
Air_India,AI-409,Delhi,Morning,one,Evening,Bangalore,Economy,8.58
Vistara,UK-953,Delhi,Night,one,Evening,Bangalore,Economy,21.08
GO_FIRST,G8-1404,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33
Air_India,AI-431,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.92
Indigo,6E-152,Delhi,Morning,one,Evening,Bangalore,Economy,6.42
GO_FIRST,G8-133,Delhi,Afternoon,one,Night,Bangalore,Economy,6.92
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,6.67
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,8.58
Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.92
AirAsia,I5-767,Delhi,Morning,one,Evening,Bangalore,Economy,8.25
AirAsia,I5-798,Delhi,Afternoon,one,Night,Bangalore,Economy,11.17
AirAsia,I5-792,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,11.58
AirAsia,I5-783,Delhi,Early_Morning,one,Late_Night,Bangalore,Economy,17.25
Air_India,AI-473,Delhi,Evening,one,Afternoon,Bangalore,Economy,19.67
Vistara,UK-747,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,26.33
Vistara,UK-747,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,28.25
Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,Economy,17.0
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.58
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.83
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.5
Indigo,6E-2247,Delhi,Morning,one,Evening,Bangalore,Economy,7.75
Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83
Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,8.83
Indigo,6E-2005,Delhi,Morning,one,Evening,Bangalore,Economy,9.08
Indigo,6E-2247,Delhi,Morning,one,Night,Bangalore,Economy,9.75
Indigo,6E-2005,Delhi,Morning,one,Night,Bangalore,Economy,11.08
Air_India,AI-542,Delhi,Morning,one,Night,Bangalore,Economy,12.5
Air_India,AI-459,Delhi,Early_Morning,one,Morning,Bangalore,Economy,5.67
Vistara,UK-741,Delhi,Morning,one,Evening,Bangalore,Economy,9.5
SpiceJet,SG-3002,Delhi,Early_Morning,one,Night,Bangalore,Economy,15.0
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Economy,16.92
Air_India,AI-839,Delhi,Night,one,Afternoon,Bangalore,Economy,17.5
Air_India,AI-467,Delhi,Evening,one,Morning,Bangalore,Economy,17.92
SpiceJet,SG-143,Delhi,Evening,zero,Night,Bangalore,Economy,2.75
Indigo,6E-2914,Delhi,Afternoon,one,Night,Bangalore,Economy,8.83
Indigo,6E-2901,Delhi,Afternoon,one,Night,Bangalore,Economy,8.83
Indigo,6E-788,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83
Indigo,6E-2616,Delhi,Night,one,Morning,Bangalore,Economy,9.75
Indigo,6E-2338,Delhi,Afternoon,one,Night,Bangalore,Economy,8.33
Vistara,UK-705,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,25.33
Vistara,UK-705,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Economy,27.25
Indigo,6E-369,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.0
AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,11.5
AirAsia,I5-548,Delhi,Early_Morning,one,Evening,Bangalore,Economy,14.33
Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Bangalore,Economy,19.5
Air_India,AI-762,Delhi,Night,one,Night,Bangalore,Economy,24.58
Air_India,AI-764,Delhi,Evening,one,Night,Bangalore,Economy,27.92
Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.75
Air_India,AI-877,Delhi,Morning,one,Afternoon,Bangalore,Economy,27.0
AirAsia,I5-740,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67
Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Economy,2.83
GO_FIRST,G8-119,Delhi,Evening,zero,Night,Bangalore,Economy,2.75
Indigo,6E-2336,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.67
Indigo,6E-2131,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92
AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.33
AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42
AirAsia,I5-711,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0
GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Bangalore,Economy,10.67
GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.0
GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Bangalore,Economy,12.83
SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,23.08
AirAsia,I5-768,Delhi,Afternoon,one,Night,Bangalore,Economy,5.42
Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.58
Air_India,AI-560,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.17
Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Economy,13.0
Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Economy,13.83
Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Economy,14.92
Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,Economy,15.08
Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,Economy,15.75
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Economy,22.5
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Economy,23.5
Air_India,AI-868,Delhi,Evening,one,Evening,Bangalore,Economy,24.5
Air_India,AI-441,Delhi,Evening,one,Evening,Bangalore,Economy,24.67
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Economy,28.0
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Economy,21.08
